"TOA5","10277","CR300","10277","CR300-CELL205.Std.10.04","CPU:KS003.CR300","37658","Table1"
"TIMESTAMP","RECORD","station","farm","field","latitude","longitude","altitude","battery_voltage_Min","PTemp_Avg","counts_1_Tot","counts_2_Tot","solar_flux_density_Avg","lightning_strike_count_Tot","precipitation_Tot","strike_distance_Min","wind_speed_Avg","wind_direction_Avg","wind_speed_gust_Max","air_temperature_Avg","vapor_pressure_Avg","barometric_pressure_Avg","relative_humidity_Avg","humidity_sensor_temperature_Avg","tilt_north_south_Avg","tilt_west_east_Avg","NDVI_Avg"
"2022-03-06 20:45:00",508,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.28,1.641,175,192,0,0,0,0,7.7,321.3,10.32,-2.6,4.6,966,91.7,-2.6,-1.2,0.4,"NAN"
"2022-03-06 21:00:00",509,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.27,1.604,171,186,0,0,0,0,7.17,324.4,9.6,-2.5,4.6,966,91.1,-2.6,-0.3,0.5,"NAN"
"2022-03-06 21:15:00",510,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.24,1.568,185,197,0,0,0,0,7.56,318.4,10.77,-2.5,4.6,967,91.2,-2.6,0.2,-0.1,"NAN"
"2022-03-06 21:30:00",511,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.25,1.552,181,185,0,0,0,0,8.3,310.2,11.19,-2.5,4.6,968,90.8,-2.6,0.2,-0.6,"NAN"
"2022-03-06 21:45:00",512,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.23,1.541,159,190,0,0,0,0,8.46,307.5,12.6,-2.5,4.6,968,90.4,-2.5,-1.2,-0.1,"NAN"
"2022-03-06 22:00:00",513,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.24,1.506,181,184,0,0,0,0,8.39,316.2,11.25,-2.5,4.6,968,90.2,-2.5,-1.5,1.8,"NAN"
"2022-03-06 22:15:00",514,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.22,1.238,151,195,0,0,0,0,7.87,308.7,11.04,-2.6,4.6,968,90.8,-2.6,0.2,0.9,"NAN"
"2022-03-06 22:30:00",515,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.21,1.445,164,210,0,0,0,0,9.17,299.3,12.63,-2.7,4.6,968,91.5,-2.6,-1.3,-1.6,"NAN"
"2022-03-06 22:45:00",516,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.21,1.491,177,199,0,0,0,0,9.61,301.2,12.15,-2.6,4.6,968,91.4,-2.6,1,-1.4,"NAN"
"2022-03-06 23:00:00",517,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.2,1.484,168,204,0,0,0,0,9.69,303.6,12.79,-2.6,4.6,968,91.7,-2.6,-1.5,0.3,"NAN"
"2022-03-06 23:15:00",518,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.21,1.479,151,179,0,0,0,0,10.64,307.3,14.59,-2.6,4.6,968,91.2,-2.6,-0.6,2.8,"NAN"
"2022-03-06 23:30:00",519,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.21,1.386,182,179,0,0,0,0,10.65,312.2,15.25,-2.7,4.5,968,89.6,-2.7,-0.8,-3.4,"NAN"
"2022-03-06 23:45:00",520,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.21,1.245,200,220,0,0,0,0,10.46,311.7,14.6,-2.9,4.4,969,88.8,-2.9,-1.8,0.7,"NAN"
"2022-03-07 00:00:00",521,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.19,1.156,188,162,0,0,0,0,9.44,317.9,11.85,-3.1,4.3,969,88.8,-3,-1,1.2,"NAN"
"2022-03-07 00:15:00",522,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.21,1.045,185,192,0,0,0,0,9.32,311,12.39,-3.2,4.3,969,89,-3.2,-1.4,1.9,"NAN"
"2022-03-07 00:30:00",523,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.21,0.901,195,195,0,0,0,0,9.52,311.8,12.04,-3.5,4.2,969,89,-3.4,-0.1,0.1,"NAN"
"2022-03-07 00:45:00",524,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.19,0.732,183,223,0,0,0,0,9.48,316.9,12.04,-3.6,4.1,969,88.6,-3.6,-1.7,0.2,"NAN"
"2022-03-07 01:00:00",525,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.18,0.588,175,191,0,0,0,0,9.22,307.4,12.39,-3.8,4.1,969,88.8,-3.7,-1.1,0.4,"NAN"
"2022-03-07 01:15:00",526,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.2,0.416,192,201,0,0,0,0,9.77,307.7,13.06,-4,4,970,88.7,-3.9,-2.2,-0.1,"NAN"
"2022-03-07 01:30:00",527,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.18,0.195,185,212,0,0,0,0,12.05,304.4,17.44,-4.2,3.9,970,87.3,-4.2,0,1,"NAN"
"2022-03-07 01:45:00",528,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.18,-0.02,174,226,0,0,0,0,9.78,315,13.94,-4.4,3.8,970,87,-4.4,-1.4,0.5,"NAN"
"2022-03-07 02:00:00",529,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.19,-0.097,169,204,0,0,0,0,8.6,301.7,14.64,-4.4,3.9,970,87.8,-4.4,0.8,0.3,"NAN"
"2022-03-07 02:15:00",530,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.18,-0.225,156,202,0,0,0,0,9.8,301.8,13.76,-4.6,3.8,970,87.5,-4.5,-1,-0.8,"NAN"
"2022-03-07 02:30:00",531,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.19,-0.595,184,183,0,0,0,0,8.61,296.4,11.27,-5.2,3.7,970,88.1,-5,-0.4,1,"NAN"
"2022-03-07 02:45:00",532,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.18,-1.391,183,198,0,0,0,0,7.28,298.6,9.86,-5.7,3.5,971,88.6,-5.5,-0.4,0.2,"NAN"
"2022-03-07 03:00:00",533,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.18,-1.91,170,208,0,0,0,0,6.94,298.7,9.51,-6,3.5,971,88.7,-6,-1.4,-0.3,"NAN"
"2022-03-07 03:15:00",534,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.18,-2.25,166,195,0,0,0,0,6.91,298.3,9.39,-6.1,3.4,971,88.7,-6.2,-0.2,0.3,"NAN"
"2022-03-07 03:30:00",535,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.17,-2.526,157,215,0,0,0,0,6.95,301,10.02,-6.3,3.4,971,88.6,-6.4,-0.6,0.2,"NAN"
"2022-03-07 03:45:00",536,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.15,-2.747,188,187,0,0,0,0,6.72,299.5,9.79,-6.4,3.4,971,88.8,-6.5,-1,1.5,"NAN"
"2022-03-07 04:00:00",537,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.17,-2.936,189,185,0,0,0,0,6.7,297.4,8.89,-6.5,3.3,971,88.4,-6.7,-0.7,1,"NAN"
"2022-03-07 04:15:00",538,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.16,-3.129,175,186,0,0,0,0,5.97,299.9,8.53,-6.6,3.3,971,87.9,-6.8,-0.9,0.1,"NAN"
"2022-03-07 04:30:00",539,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.17,-3.293,188,200,0,0,0,0,5.23,298.6,6.71,-6.8,3.2,971,88.1,-7,-0.6,0.1,"NAN"
"2022-03-07 04:45:00",540,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.16,-3.431,172,205,0,0,0,0,6.02,302.2,8.18,-6.9,3.2,971,87.4,-7.1,-0.8,0.3,"NAN"
"2022-03-07 05:00:00",541,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.16,-3.492,167,168,0,0,0,0,6.73,298.9,9.08,-6.8,3.2,972,88,-7.1,-0.4,-0.2,"NAN"
"2022-03-07 05:15:00",542,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.16,-3.563,189,203,0,0,0,0,6.41,283.5,9.25,-6.9,3.2,972,88.3,-7.1,-1.2,0.3,"NAN"
"2022-03-07 05:30:00",543,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.16,-3.634,190,180,0,0,0,0,6.84,289.3,9.63,-6.8,3.2,972,88.1,-7.1,-0.8,0.5,"NAN"
"2022-03-07 05:45:00",544,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.17,-3.66,172,186,0,0,0,0,7.76,297.2,10.39,-6.7,3.3,972,88.1,-7,-0.2,-0.1,"NAN"
"2022-03-07 06:00:00",545,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.18,-3.604,178,198,0,0,0,0,7.97,300,10.96,-6.6,3.3,972,87.6,-6.9,-0.9,0.3,"NAN"
"2022-03-07 06:15:00",546,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.15,-3.607,205,183,0,0,0,0,7.38,303.8,9.91,-6.7,3.3,972,87.9,-6.9,-0.2,-0.9,"NAN"
"2022-03-07 06:30:00",547,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.16,-3.486,183,164,0,0,0,0,7.47,307.2,10.38,-6.5,3.3,972,87,-6.9,-0.7,0.6,"NAN"
"2022-03-07 06:45:00",548,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.15,-3.226,175,189,0,0,0,0,7.17,305.2,10.35,-6.3,3.3,972,86.9,-6.6,-0.4,0.6,0.037
"2022-03-07 07:00:00",549,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.18,-2.944,179,185,6,0,0,0,7.35,302.4,9.82,-6.2,3.3,973,86.7,-6.4,-0.8,0.3,0.024
"2022-03-07 07:15:00",550,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.2,-2.7,163,170,30,0,0,0,7.51,304.7,10.61,-6.2,3.3,973,86.4,-6.3,-0.2,0.5,0.165
"2022-03-07 07:30:00",551,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.25,-2.056,169,182,71,0,0,0,7.98,301.9,11.23,-6.1,3.4,973,87.6,-5.9,-0.4,1.9,0.204
"2022-03-07 07:45:00",552,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.33,-1.102,171,187,115,0,0,0,7.64,302.2,10.58,-6.2,3.4,973,88.9,-5.4,-1,0.6,0.217
"2022-03-07 08:00:00",553,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.52,-0.104,184,182,160,0,0,0,8.37,309.4,11.85,-6.1,3.5,973,89.8,-4.9,-1.5,0.7,-0.137
"2022-03-07 08:15:00",554,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.75,1.198,172,192,204,0,0,0,8.64,318.6,12.1,-6.1,3.5,973,89.6,-4.4,-0.6,-0.2,0.031
"2022-03-07 08:30:00",555,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.06,2.378,204,202,249,0,0,0,7.61,310.7,10.77,-5.9,3.5,973,89.5,-3.8,-1,-0.2,0.038
"2022-03-07 08:45:00",556,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.31,3.459,182,189,296,0,0,0,8.66,310.4,12.82,-5.6,3.5,973,88.2,-3.3,-1.5,0.9,0.038
"2022-03-07 09:00:00",557,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.51,4.511,162,195,342,0,0,0,8.48,315.4,12.55,-5.4,3.6,974,86.8,-2.8,-0.2,0.1,0.038
"2022-03-07 09:15:00",558,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.73,5.508,161,190,388,0,0,0,9.16,312.2,11.99,-5.2,3.6,974,85.4,-2.3,-0.9,-0.8,0.04
"2022-03-07 09:30:00",559,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,14.01,6.468,182,176,433,0,0,0,8.36,314.5,11.02,-4.9,3.5,973,83.4,-1.9,0.7,0.6,0.04
"2022-03-07 09:45:00",560,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,14.03,8.9,165,166,477,0,0,0,8.35,318.3,11.6,-4.6,3.6,974,82.2,-1.4,-0.7,-0.3,0.042
"2022-03-07 10:00:00",561,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.99,9.88,177,195,519,0,0,0,8.29,310.3,10.88,-4.4,3.6,974,80.2,-0.9,-2,1.4,0.045
"2022-03-07 10:15:00",562,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,14,10.35,161,193,559,0,0,0,8.46,309.9,11.3,-4.1,3.5,974,78.3,-0.5,-0.6,0.4,0.043
"2022-03-07 10:30:00",563,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.97,10.63,172,175,595,0,0,0,8.14,314.3,11.03,-4,3.5,974,76.5,-0.2,-1.2,0.5,0.045
"2022-03-07 10:45:00",564,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.97,10.77,177,212,630,0,0,0,7.68,315.6,9.88,-3.7,3.5,974,74.8,0.1,-0.2,0.5,0.048
"2022-03-07 11:00:00",565,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.97,11.02,166,192,653,0,0,0,7.81,296.2,9.81,-3.7,3.5,974,74.7,0.4,-0.7,1,0.05
"2022-03-07 11:15:00",566,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.97,11.09,209,194,681,0,0,0,7.55,304.4,10.05,-3.4,3.5,974,72.9,0.7,-1.8,0.7,0.052
"2022-03-07 11:30:00",567,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.93,11.1,180,176,707,0,0,0,8.07,305.8,11.29,-3.3,3.5,974,71.9,0.9,-0.7,0.5,0.053
"2022-03-07 11:45:00",568,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,10.94,178,205,726,0,0,0,7.58,313.4,10.36,-3.1,3.4,974,69.8,1.1,-1.4,0.7,0.057
"2022-03-07 12:00:00",569,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,10.7,175,180,742,0,0,0,7.42,319.7,10,-3,3.4,974,68.7,1.2,-0.8,0.5,0.055
"2022-03-07 12:15:00",570,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,10.52,191,184,751,0,0,0,6.95,306.5,8.8,-2.8,3.4,974,67.9,1.4,-0.3,0.4,0.061
"2022-03-07 12:30:00",571,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,10.31,174,218,757,0,0,0,6.79,299.8,9.89,-2.7,3.4,974,68.5,1.6,-0.9,0.7,0.063
"2022-03-07 12:45:00",572,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,10.06,170,206,759,0,0,0,7.24,296,9.42,-2.6,3.5,973,68,1.7,-0.9,0.6,0.066
"2022-03-07 13:00:00",573,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,9.82,192,202,756,0,0,0,6.71,303.2,9.58,-2.3,3.5,973,67.4,1.8,-0.5,0.7,0.071
"2022-03-07 13:15:00",574,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,9.69,182,202,752,0,0,0,7.1,306.9,9.89,-2.1,3.5,973,67.3,1.8,-1.1,0.7,0.073
"2022-03-07 13:30:00",575,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,9.63,188,197,741,0,0,0,6.75,307.1,9.23,-1.9,3.6,973,67.4,1.9,-0.5,-0.3,0.077
"2022-03-07 13:45:00",576,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,9.69,176,195,725,0,0,0,6.47,303.3,8.85,-1.7,3.6,972,65.1,2,0.6,-0.2,0.081
"2022-03-07 14:00:00",577,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.95,9.84,187,198,706,0,0,0,6.68,297.7,10,-1.5,3.6,972,65.9,2.2,-0.7,0.8,0.087
"2022-03-07 14:15:00",578,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.94,10.11,175,191,684,0,0,0,6.36,302.3,9.12,-1.3,3.6,972,65.4,2.3,-1.1,0.4,0.091
"2022-03-07 14:30:00",579,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.95,10.51,183,200,660,0,0,0,6.2,300.3,8.97,-1,3.7,972,65.2,2.5,-0.7,0.7,0.093
"2022-03-07 14:45:00",580,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.95,10.89,174,208,631,0,0,0,6.02,303.1,8.2,-0.7,3.7,972,64.4,2.6,-0.8,0.6,0.097
"2022-03-07 15:00:00",581,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.96,11.17,170,212,598,0,0,0,6.12,303.2,8.15,-0.5,3.7,971,63.1,2.7,-0.2,0.8,0.106
"2022-03-07 15:15:00",582,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.95,11.42,184,198,564,0,0,0,5.15,317.4,8.19,-0.3,3.7,971,61.3,2.9,-0.6,0.3,0.107
"2022-03-07 15:30:00",583,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.96,11.86,181,184,525,0,0,0,4.04,314.4,6.53,0,3.7,971,60.9,3.3,-0.4,0,0.112
"2022-03-07 15:45:00",584,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.92,12.46,182,180,485,0,0,0,4.08,295.3,7.04,0.3,3.7,971,59.8,3.6,-0.9,0,0.117
"2022-03-07 16:00:00",585,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.92,12.83,184,192,442,0,0,0,3.8,303.3,6.18,0.4,3.7,971,59.7,3.6,-0.4,0.3,0.121
"2022-03-07 16:15:00",586,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.92,13.24,170,196,397,0,0,0,3.78,293.8,5.93,0.5,3.7,971,58.7,3.8,-0.7,0.4,0.122
"2022-03-07 16:30:00",587,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.89,13.63,185,191,351,0,0,0,2.85,288.9,4.82,0.7,3.7,971,57.6,3.9,-0.3,0.3,0.132
"2022-03-07 16:45:00",588,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.89,14.12,191,227,303,0,0,0,1.97,295.5,4.12,1,3.7,971,56.3,4.2,-0.7,0.3,0.135
"2022-03-07 17:00:00",589,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.86,14.74,173,203,256,0,0,0,1.83,278,3.41,1.3,3.7,971,55.3,4.6,-0.6,0.2,0.13
"2022-03-07 17:15:00",590,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.86,15.12,197,190,209,0,0,0,1.37,277.1,3.43,1.5,3.7,971,54,4.6,-0.7,0.3,0.127
"2022-03-07 17:30:00",591,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.86,15.33,207,199,164,0,0,0,1.32,271.3,2.72,1.6,3.7,971,53.3,4.6,-0.6,0.3,0.132
"2022-03-07 17:45:00",592,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.34,13.67,190,182,123,0,0,0,0.99,243.4,1.69,1.9,3.6,971,51.2,4.2,-0.6,0.4,0.108
"2022-03-07 18:00:00",593,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.05,12.61,182,192,83,0,0,0,0.38,191.8,0.85,2.3,3.5,971,49,3.8,-0.7,0.2,0.078
"2022-03-07 18:15:00",594,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.87,11.41,182,181,48,0,0,0,0.51,163.7,1.08,1.7,3.4,971,49.6,3.1,-0.6,0.3,-0.008
"2022-03-07 18:30:00",595,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.77,9.5,179,195,17,0,0,0,1.1,159.5,1.61,0.7,3.3,971,51.9,1.9,-0.8,0.4,0.081
"2022-03-07 18:45:00",596,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.72,7.067,184,195,2,0,0,0,1.67,167.4,2.8,-0.7,3.5,972,60.6,0.4,-0.6,0.5,1
"2022-03-07 19:00:00",597,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.71,3.958,181,202,0,0,0,0,1.88,166.2,2.6,-1.6,3.7,972,67.1,-1.1,-0.6,0.2,"NAN"
"2022-03-07 19:15:00",598,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.68,3.072,166,207,0,0,0,0,1.7,161.7,2.12,-1.7,3.6,972,66.7,-1.9,-0.7,0.2,"NAN"
"2022-03-07 19:30:00",599,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.66,2.126,188,187,0,0,0,0,1.65,164.1,2.07,-1.9,3.6,972,67.7,-2.3,-0.5,0.2,"NAN"
"2022-03-07 19:45:00",600,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,1.421,178,197,0,0,0,0,1.46,136.8,2.1,-2.3,3.6,972,70.3,-2.7,-0.6,0.3,"NAN"
"2022-03-07 20:00:00",601,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,0.824,199,184,0,0,0,0,1.05,144.2,1.77,-2.9,3.6,972,72.7,-3.1,-0.6,0.5,"NAN"
"2022-03-07 20:15:00",602,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.61,0.412,186,217,0,0,0,0,1.61,132.1,1.99,-2.9,3.6,972,72.4,-3.4,-0.5,0.2,"NAN"
"2022-03-07 20:30:00",603,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.6,-0.428,159,194,0,0,0,0,1.3,121.5,1.81,-3.1,3.6,972,73.9,-3.6,-0.7,0.2,"NAN"
"2022-03-07 20:45:00",604,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.58,-0.708,183,207,0,0,0,0,1.57,138.2,1.98,-3,3.6,972,73.6,-3.7,-0.5,0.4,"NAN"
"2022-03-07 21:00:00",605,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.57,-0.886,188,208,0,0,0,0,1.48,172.4,2.09,-3.3,3.6,972,74.9,-3.8,-0.5,0.5,"NAN"
"2022-03-07 21:15:00",606,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,-1.105,174,197,0,0,0,0,1,184.9,1.88,-3.5,3.6,972,75.5,-4.1,-0.7,0.2,"NAN"
"2022-03-07 21:30:00",607,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,-1.215,178,185,0,0,0,0,1.35,177.3,1.81,-3.6,3.6,972,76.9,-4.3,-0.7,0.3,"NAN"
"2022-03-07 21:45:00",608,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.53,-1.385,167,201,0,0,0,0,0.89,190.6,1.76,-3.8,3.6,972,77.2,-4.5,-0.6,0.5,"NAN"
"2022-03-07 22:00:00",609,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.53,-1.609,163,192,0,0,0,0,0.77,185.8,1.18,-3.9,3.5,972,77.5,-4.8,-0.7,0.3,"NAN"
"2022-03-07 22:15:00",610,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.51,-1.849,179,217,0,0,0,0,1.26,201.8,1.87,-3.7,3.5,972,76.1,-4.9,-0.5,0.3,"NAN"
"2022-03-07 22:30:00",611,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.5,-1.864,183,185,0,0,0,0,1.28,201.6,1.91,-3.5,3.6,972,75.5,-4.8,-0.5,0.4,"NAN"
"2022-03-07 22:45:00",612,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.5,-1.897,169,195,0,0,0,0,1.04,188.2,1.46,-3.7,3.6,972,76.4,-4.7,-0.7,0.3,"NAN"
"2022-03-07 23:00:00",613,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.49,-1.956,179,216,0,0,0,0,1.12,175.8,1.41,-4.1,3.5,972,78.3,-4.8,-0.7,0.2,"NAN"
"2022-03-07 23:15:00",614,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.46,-2.156,187,206,0,0,0,0,0.84,154.8,1.42,-4.2,3.5,972,78.8,-5,-0.6,0.3,"NAN"
"2022-03-07 23:30:00",615,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.48,-2.215,219,183,0,0,0,0,1.01,146.3,1.43,-4.4,3.5,971,80.1,-5.1,-0.7,0.4,"NAN"
"2022-03-07 23:45:00",616,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.47,-2.336,170,195,0,0,0,0,1.05,139.1,1.49,-4.5,3.5,971,80.8,-5.2,-0.7,0.4,"NAN"
"2022-03-08 00:00:00",617,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.46,-2.483,179,192,0,0,0,0,0.9,170.4,1.14,-4.4,3.5,971,80.3,-5.2,-0.8,0.3,"NAN"
"2022-03-08 00:15:00",618,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.45,-2.67,178,182,0,0,0,0,0.94,160.9,1.55,-4.6,3.5,971,80.9,-5.4,-0.8,0.3,"NAN"
"2022-03-08 00:30:00",619,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.44,-2.766,199,197,0,0,0,0,1.46,157.5,1.83,-4.8,3.5,971,82.6,-5.5,-0.5,0.2,"NAN"
"2022-03-08 00:45:00",620,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.43,-2.956,179,199,0,0,0,0,1.09,161.2,1.73,-5.3,3.5,971,84.6,-5.7,-0.8,0.3,"NAN"
"2022-03-08 01:00:00",621,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.41,-3.15,162,209,0,0,0,0,1.36,147.1,1.93,-5.5,3.4,971,85,-6,-0.7,0.3,"NAN"
"2022-03-08 01:15:00",622,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.41,-3.241,207,209,0,0,0,0,1.62,122.1,2.32,-5.2,3.5,971,83.8,-6,-0.7,0.2,"NAN"
"2022-03-08 01:30:00",623,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.39,-3.261,189,195,0,0,0,0,1.46,115.9,1.85,-4.9,3.5,971,82.9,-5.9,-0.5,0.1,"NAN"
"2022-03-08 01:45:00",624,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.38,-3.263,190,183,0,0,0,0,1.79,107,2.11,-5.2,3.5,970,85.3,-5.8,-0.7,0.3,"NAN"
"2022-03-08 02:00:00",625,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.38,-3.391,185,192,0,0,0,0,1.39,95.5,1.75,-5.2,3.5,970,84.3,-5.9,-0.5,0.2,"NAN"
"2022-03-08 02:15:00",626,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.35,-3.604,173,211,0,0,0,0,1.18,90.8,1.42,-5,3.5,970,83.1,-5.9,-0.4,0.5,"NAN"
"2022-03-08 02:30:00",627,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.36,-3.795,195,210,0,0,0,0,1.08,122.8,1.46,-5,3.5,970,84,-5.8,-0.9,0.2,"NAN"
"2022-03-08 02:45:00",628,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.36,-3.849,175,204,0,0,0,0,1.64,113.2,1.98,-5.1,3.6,970,85,-5.8,-0.7,0.2,"NAN"
"2022-03-08 03:00:00",629,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.35,-3.826,177,193,0,0,0,0,1.03,127,1.56,-5.3,3.6,970,86.3,-5.8,-0.9,0.3,"NAN"
"2022-03-08 03:15:00",630,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.35,-3.831,169,211,0,0,0,0,1.3,127.2,1.55,-5.6,3.5,970,87.3,-6,-0.8,0.5,"NAN"
